Cell_ID,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Mean_Consumption
3461,35176.75483837065,29309.974363119563,26073.20783196739,31707.088075076084,31506.472252785865,36846.74430047826,36314.30445626087,34610.87807401087,35443.110358934784,28875.596475445655,17451.862067796737,39941.52796872826,31057.861952358693,34491.985064902176,35633.43933218478,42399.31079189131,37743.28853202174,37576.03858468478,31759.63938045652,36522.08484960869,41631.49369766305,33908.222059464126
3808,35176.75483837065,29309.974363119563,26073.20783196739,31707.088075076084,31506.472252785865,36846.74430047826,36314.30445626087,34610.87807401087,35443.110358934784,28875.596475445655,17451.862067796737,39941.52796872826,31057.861952358693,34491.985064902176,35633.43933218478,42399.31079189131,37743.28853202174,37576.03858468478,31759.63938045652,36522.08484960869,41631.49369766305,33908.222059464126
3809,35176.75483837065,29309.974363119563,26073.20783196739,31707.088075076084,31506.472252785865,36846.74430047826,36314.30445626087,34610.87807401087,35443.110358934784,28875.596475445655,17451.862067796737,39941.52796872826,31057.861952358693,34491.985064902176,35633.43933218478,42399.31079189131,37743.28853202174,37576.03858468478,31759.63938045652,36522.08484960869,41631.49369766305,33908.222059464126
3810,35176.75483837065,29309.974363119563,26073.20783196739,31707.088075076084,31506.472252785865,36846.74430047826,36314.30445626087,34610.87807401087,35443.110358934784,28875.596475445655,17451.862067796737,39941.52796872826,31057.861952358693,34491.985064902176,35633.43933218478,42399.31079189131,37743.28853202174,37576.03858468478,31759.63938045652,36522.08484960869,41631.49369766305,33908.222059464126
3812,35176.75483837065,29309.974363119563,26073.20783196739,31707.088075076084,31506.472252785865,36846.74430047826,36314.30445626087,34610.87807401087,35443.110358934784,28875.596475445655,17451.862067796737,39941.52796872826,31057.861952358693,34491.985064902176,35633.43933218478,42399.31079189131,37743.28853202174,37576.03858468478,31759.63938045652,36522.08484960869,41631.49369766305,33908.222059464126
3821,35176.75483837065,29309.974363119563,26073.20783196739,31707.088075076084,31506.472252785865,36846.74430047826,36314.30445626087,34610.87807401087,35443.110358934784,28875.596475445655,17451.862067796737,39941.52796872826,31057.861952358693,34491.985064902176,35633.43933218478,42399.31079189131,37743.28853202174,37576.03858468478,31759.63938045652,36522.08484960869,41631.49369766305,33908.222059464126
3937,35176.75483837065,29309.974363119563,26073.20783196739,31707.088075076084,31506.472252785865,36846.74430047826,36314.30445626087,34610.87807401087,35443.110358934784,28875.596475445655,17451.862067796737,39941.52796872826,31057.861952358693,34491.985064902176,35633.43933218478,42399.31079189131,37743.28853202174,37576.03858468478,31759.63938045652,36522.08484960869,41631.49369766305,33908.222059464126
3985,35176.75483837065,29309.974363119563,26073.20783196739,31707.088075076084,31506.472252785865,36846.74430047826,36314.30445626087,34610.87807401087,35443.110358934784,28875.596475445655,17451.862067796737,39941.52796872826,31057.861952358693,34491.985064902176,35633.43933218478,42399.31079189131,37743.28853202174,37576.03858468478,31759.63938045652,36522.08484960869,41631.49369766305,33908.222059464126
4042,35176.75483837065,29309.974363119563,26073.20783196739,31707.088075076084,31506.472252785865,36846.74430047826,36314.30445626087,34610.87807401087,35443.110358934784,28875.596475445655,17451.862067796737,39941.52796872826,31057.861952358693,34491.985064902176,35633.43933218478,42399.31079189131,37743.28853202174,37576.03858468478,31759.63938045652,36522.08484960869,41631.49369766305,33908.222059464126
4058,35176.75483837065,29309.974363119563,26073.20783196739,31707.088075076084,31506.472252785865,36846.74430047826,36314.30445626087,34610.87807401087,35443.110358934784,28875.596475445655,17451.862067796737,39941.52796872826,31057.861952358693,34491.985064902176,35633.43933218478,42399.31079189131,37743.28853202174,37576.03858468478,31759.63938045652,36522.08484960869,41631.49369766305,33908.222059464126
4103,35176.75483837065,29309.974363119563,26073.20783196739,31707.088075076084,31506.472252785865,36846.74430047826,36314.30445626087,34610.87807401087,35443.110358934784,28875.596475445655,17451.862067796737,39941.52796872826,31057.861952358693,34491.985064902176,35633.43933218478,42399.31079189131,37743.28853202174,37576.03858468478,31759.63938045652,36522.08484960869,41631.49369766305,33908.222059464126
4178,35176.75483837065,29309.974363119563,26073.20783196739,31707.088075076084,31506.472252785865,36846.74430047826,36314.30445626087,34610.87807401087,35443.110358934784,28875.596475445655,17451.862067796737,39941.52796872826,31057.861952358693,34491.985064902176,35633.43933218478,42399.31079189131,37743.28853202174,37576.03858468478,31759.63938045652,36522.08484960869,41631.49369766305,33908.222059464126
4181,35176.75483837065,29309.974363119563,26073.20783196739,31707.088075076084,31506.472252785865,36846.74430047826,36314.30445626087,34610.87807401087,35443.110358934784,28875.596475445655,17451.862067796737,39941.52796872826,31057.861952358693,34491.985064902176,35633.43933218478,42399.31079189131,37743.28853202174,37576.03858468478,31759.63938045652,36522.08484960869,41631.49369766305,33908.222059464126
