"","x","y"
"",128500,6882500
"",129500,6882500
"",130500,6882500
"",131500,6882500
"",132500,6882500
"",133500,6882500
"",134500,6882500
"",135500,6882500
"",136500,6882500
"",137500,6882500
"",138500,6882500
"",139500,6882500
"",140500,6882500
"",141500,6882500
"",142500,6882500
"",143500,6882500
"",144500,6882500
"",145500,6882500
"",146500,6882500
"",147500,6882500
"",148500,6882500
"",149500,6882500
"",150500,6882500
"",151500,6882500
"",152500,6882500
"",153500,6882500
"",154500,6882500
"",155500,6882500
"",156500,6882500
"",157500,6882500
"",158500,6882500
"",159500,6882500
"",160500,6882500
"",161500,6882500
"",162500,6882500
"",163500,6882500
"",164500,6882500
"",165500,6882500
"",166500,6882500
"",167500,6882500
"",168500,6882500
"",169500,6882500
"",170500,6882500
"",171500,6882500
"",172500,6882500
"",173500,6882500
"",174500,6882500
"",175500,6882500
"",176500,6882500
"",177500,6882500
"",178500,6882500
"",179500,6882500
"",180500,6882500
"",181500,6882500
"",182500,6882500
"",183500,6882500
"",184500,6882500
"",185500,6882500
"",186500,6882500
"",187500,6882500
"",188500,6882500
"",189500,6882500
"",190500,6882500
"",103500,6881500
"",104500,6881500
"",105500,6881500
"",106500,6881500
"",107500,6881500
"",108500,6881500
"",109500,6881500
"",110500,6881500
"",111500,6881500
"",112500,6881500
"",113500,6881500
"",114500,6881500
"",115500,6881500
"",116500,6881500
"",117500,6881500
"",118500,6881500
"",119500,6881500
"",120500,6881500
"",121500,6881500
"",122500,6881500
"",123500,6881500
"",124500,6881500
"",125500,6881500
"",126500,6881500
"",127500,6881500
"",128500,6881500
"",129500,6881500
"",130500,6881500
"",131500,6881500
"",132500,6881500
"",133500,6881500
"",134500,6881500
"",135500,6881500
"",136500,6881500
"",137500,6881500
"",138500,6881500
"",139500,6881500
"",140500,6881500
"",141500,6881500
"",142500,6881500
"",143500,6881500
"",144500,6881500
"",145500,6881500
"",146500,6881500
"",147500,6881500
"",148500,6881500
"",149500,6881500
"",150500,6881500
"",151500,6881500
"",152500,6881500
"",153500,6881500
"",154500,6881500
"",155500,6881500
"",156500,6881500
"",157500,6881500
"",158500,6881500
"",159500,6881500
"",160500,6881500
"",161500,6881500
"",162500,6881500
"",163500,6881500
"",164500,6881500
"",165500,6881500
"",166500,6881500
"",167500,6881500
"",168500,6881500
"",169500,6881500
"",170500,6881500
"",171500,6881500
"",172500,6881500
"",173500,6881500
"",174500,6881500
"",175500,6881500
"",176500,6881500
"",177500,6881500
"",178500,6881500
"",179500,6881500
"",180500,6881500
"",181500,6881500
"",182500,6881500
"",183500,6881500
"",184500,6881500
"",185500,6881500
"",186500,6881500
"",187500,6881500
"",188500,6881500
"",189500,6881500
"",103500,6880500
"",104500,6880500
"",105500,6880500
"",106500,6880500
"",107500,6880500
"",108500,6880500
"",109500,6880500
"",110500,6880500
"",111500,6880500
"",112500,6880500
"",113500,6880500
"",114500,6880500
"",115500,6880500
"",116500,6880500
"",117500,6880500
"",118500,6880500
"",119500,6880500
"",120500,6880500
"",121500,6880500
"",122500,6880500
"",123500,6880500
"",124500,6880500
"",125500,6880500
"",126500,6880500
"",127500,6880500
"",128500,6880500
"",129500,6880500
"",130500,6880500
"",131500,6880500
"",132500,6880500
"",133500,6880500
"",134500,6880500
"",135500,6880500
"",136500,6880500
"",137500,6880500
"",138500,6880500
"",139500,6880500
"",140500,6880500
"",141500,6880500
"",142500,6880500
"",143500,6880500
"",144500,6880500
"",145500,6880500
"",146500,6880500
"",147500,6880500
"",148500,6880500
"",149500,6880500
"",150500,6880500
"",151500,6880500
"",152500,6880500
"",153500,6880500
"",154500,6880500
"",155500,6880500
"",156500,6880500
"",157500,6880500
"",158500,6880500
"",159500,6880500
"",160500,6880500
"",161500,6880500
"",162500,6880500
"",163500,6880500
"",164500,6880500
"",165500,6880500
"",166500,6880500
"",167500,6880500
"",168500,6880500
"",169500,6880500
"",170500,6880500
"",171500,6880500
"",172500,6880500
"",173500,6880500
"",174500,6880500
"",175500,6880500
"",176500,6880500
"",177500,6880500
"",178500,6880500
"",179500,6880500
"",180500,6880500
"",181500,6880500
"",182500,6880500
"",183500,6880500
"",184500,6880500
"",185500,6880500
"",186500,6880500
"",187500,6880500
"",188500,6880500
"",189500,6880500
"",190500,6880500
"",191500,6880500
"",102500,6879500
"",103500,6879500
"",104500,6879500
"",105500,6879500
"",106500,6879500
"",107500,6879500
"",108500,6879500
"",109500,6879500
"",110500,6879500
"",111500,6879500
"",112500,6879500
"",113500,6879500
"",114500,6879500
"",115500,6879500
"",116500,6879500
"",117500,6879500
"",118500,6879500
"",119500,6879500
"",120500,6879500
"",121500,6879500
"",122500,6879500
"",123500,6879500
"",124500,6879500
"",125500,6879500
"",126500,6879500
"",127500,6879500
"",128500,6879500
"",129500,6879500
"",130500,6879500
"",131500,6879500
"",132500,6879500
"",133500,6879500
"",134500,6879500
"",135500,6879500
"",136500,6879500
"",137500,6879500
"",138500,6879500
"",139500,6879500
"",140500,6879500
"",141500,6879500
"",142500,6879500
"",143500,6879500
"",144500,6879500
"",145500,6879500
"",146500,6879500
"",147500,6879500
"",148500,6879500
"",149500,6879500
"",150500,6879500
"",151500,6879500
"",152500,6879500
"",153500,6879500
"",154500,6879500
"",155500,6879500
"",156500,6879500
"",157500,6879500
"",158500,6879500
"",159500,6879500
"",160500,6879500
"",161500,6879500
"",162500,6879500
"",163500,6879500
"",164500,6879500
"",165500,6879500
"",166500,6879500
"",167500,6879500
"",168500,6879500
"",169500,6879500
"",170500,6879500
"",171500,6879500
"",172500,6879500
"",173500,6879500
"",174500,6879500
"",175500,6879500
"",176500,6879500
"",177500,6879500
"",178500,6879500
"",179500,6879500
"",180500,6879500
"",181500,6879500
"",182500,6879500
"",183500,6879500
"",184500,6879500
"",185500,6879500
"",186500,6879500
"",187500,6879500
"",188500,6879500
"",189500,6879500
"",190500,6879500
"",191500,6879500
"",192500,6879500
"",193500,6879500
"",194500,6879500
"",102500,6878500
"",103500,6878500
"",104500,6878500
"",105500,6878500
"",106500,6878500
"",107500,6878500
"",108500,6878500
"",109500,6878500
"",110500,6878500
"",111500,6878500
"",112500,6878500
"",113500,6878500
"",114500,6878500
"",115500,6878500
"",116500,6878500
"",117500,6878500
"",118500,6878500
"",119500,6878500
"",120500,6878500
"",121500,6878500
"",122500,6878500
"",123500,6878500
"",124500,6878500
"",125500,6878500
"",126500,6878500
"",127500,6878500
"",128500,6878500
"",129500,6878500
"",130500,6878500
"",131500,6878500
"",132500,6878500
"",133500,6878500
"",134500,6878500
"",135500,6878500
"",136500,6878500
"",137500,6878500
"",138500,6878500
"",139500,6878500
"",140500,6878500
"",141500,6878500
"",142500,6878500
"",143500,6878500
"",144500,6878500
"",145500,6878500
"",146500,6878500
"",147500,6878500
"",148500,6878500
"",149500,6878500
"",150500,6878500
"",151500,6878500
"",152500,6878500
"",153500,6878500
"",154500,6878500
"",155500,6878500
"",156500,6878500
"",157500,6878500
"",158500,6878500
"",159500,6878500
"",160500,6878500
"",161500,6878500
"",162500,6878500
"",163500,6878500
"",164500,6878500
"",165500,6878500
"",166500,6878500
"",167500,6878500
"",168500,6878500
"",169500,6878500
"",170500,6878500
"",171500,6878500
"",172500,6878500
"",173500,6878500
"",174500,6878500
"",175500,6878500
"",176500,6878500
"",177500,6878500
"",178500,6878500
"",179500,6878500
"",180500,6878500
"",181500,6878500
"",182500,6878500
"",183500,6878500
"",184500,6878500
"",185500,6878500
"",186500,6878500
"",187500,6878500
"",188500,6878500
"",189500,6878500
"",190500,6878500
"",191500,6878500
"",192500,6878500
"",193500,6878500
"",194500,6878500
"",102500,6877500
"",103500,6877500
"",104500,6877500
"",105500,6877500
"",106500,6877500
"",107500,6877500
"",108500,6877500
"",109500,6877500
"",110500,6877500
"",111500,6877500
"",112500,6877500
"",113500,6877500
"",114500,6877500
"",115500,6877500
"",116500,6877500
"",117500,6877500
"",118500,6877500
"",119500,6877500
"",120500,6877500
"",121500,6877500
"",122500,6877500
"",123500,6877500
"",124500,6877500
"",125500,6877500
"",126500,6877500
"",127500,6877500
"",128500,6877500
"",129500,6877500
"",130500,6877500
"",131500,6877500
"",132500,6877500
"",133500,6877500
"",134500,6877500
"",135500,6877500
"",136500,6877500
"",137500,6877500
"",138500,6877500
"",139500,6877500
"",140500,6877500
"",141500,6877500
"",142500,6877500
"",143500,6877500
"",144500,6877500
"",145500,6877500
"",146500,6877500
"",147500,6877500
"",148500,6877500
"",149500,6877500
"",150500,6877500
"",151500,6877500
"",152500,6877500
"",153500,6877500
"",154500,6877500
"",155500,6877500
"",156500,6877500
"",157500,6877500
"",158500,6877500
"",159500,6877500
"",160500,6877500
"",161500,6877500
"",162500,6877500
"",163500,6877500
"",164500,6877500
"",165500,6877500
"",166500,6877500
"",167500,6877500
"",168500,6877500
"",169500,6877500
"",170500,6877500
"",171500,6877500
"",172500,6877500
"",173500,6877500
"",174500,6877500
"",175500,6877500
"",176500,6877500
"",177500,6877500
"",178500,6877500
"",179500,6877500
"",180500,6877500
"",181500,6877500
"",182500,6877500
"",183500,6877500
"",184500,6877500
"",185500,6877500
"",186500,6877500
"",187500,6877500
"",188500,6877500
"",189500,6877500
"",190500,6877500
"",191500,6877500
"",192500,6877500
"",193500,6877500
"",194500,6877500
"",195500,6877500
"",102500,6876500
"",103500,6876500
"",104500,6876500
"",105500,6876500
"",106500,6876500
"",107500,6876500
"",108500,6876500
"",109500,6876500
"",110500,6876500
"",111500,6876500
"",112500,6876500
"",113500,6876500
"",114500,6876500
"",115500,6876500
"",116500,6876500
"",117500,6876500
"",118500,6876500
"",119500,6876500
"",120500,6876500
"",121500,6876500
"",122500,6876500
"",123500,6876500
"",124500,6876500
"",125500,6876500
"",126500,6876500
"",127500,6876500
"",128500,6876500
"",129500,6876500
"",130500,6876500
"",131500,6876500
"",132500,6876500
"",133500,6876500
"",134500,6876500
"",135500,6876500
"",136500,6876500
"",137500,6876500
"",138500,6876500
"",139500,6876500
"",140500,6876500
"",141500,6876500
"",142500,6876500
"",143500,6876500
"",144500,6876500
"",145500,6876500
"",146500,6876500
"",147500,6876500
"",148500,6876500
"",149500,6876500
"",150500,6876500
"",151500,6876500
"",152500,6876500
"",153500,6876500
"",154500,6876500
"",155500,6876500
"",156500,6876500
"",157500,6876500
"",158500,6876500
"",159500,6876500
"",160500,6876500
"",161500,6876500
"",162500,6876500
"",163500,6876500
"",164500,6876500
"",165500,6876500
"",166500,6876500
"",167500,6876500
"",168500,6876500
"",169500,6876500
"",170500,6876500
"",171500,6876500
"",172500,6876500
"",173500,6876500
"",174500,6876500
"",175500,6876500
"",176500,6876500
"",177500,6876500
"",178500,6876500
"",179500,6876500
"",180500,6876500
"",181500,6876500
"",182500,6876500
"",183500,6876500
"",184500,6876500
"",185500,6876500
"",186500,6876500
"",187500,6876500
"",188500,6876500
"",189500,6876500
"",190500,6876500
"",191500,6876500
"",192500,6876500
"",193500,6876500
"",194500,6876500
"",195500,6876500
"",196500,6876500
"",197500,6876500
"",198500,6876500
"",103500,6875500
"",104500,6875500
"",105500,6875500
"",106500,6875500
"",107500,6875500
"",108500,6875500
"",109500,6875500
"",110500,6875500
"",111500,6875500
"",112500,6875500
"",113500,6875500
"",114500,6875500
"",115500,6875500
"",116500,6875500
"",117500,6875500
"",118500,6875500
"",119500,6875500
"",120500,6875500
"",121500,6875500
"",122500,6875500
"",123500,6875500
"",124500,6875500
"",125500,6875500
"",126500,6875500
"",127500,6875500
"",128500,6875500
"",129500,6875500
"",130500,6875500
"",131500,6875500
"",132500,6875500
"",133500,6875500
"",134500,6875500
"",135500,6875500
"",136500,6875500
"",137500,6875500
"",138500,6875500
"",139500,6875500
"",140500,6875500
"",141500,6875500
"",142500,6875500
"",143500,6875500
"",144500,6875500
"",145500,6875500
"",146500,6875500
"",147500,6875500
"",148500,6875500
"",149500,6875500
"",150500,6875500
"",151500,6875500
"",152500,6875500
"",153500,6875500
"",154500,6875500
"",155500,6875500
"",156500,6875500
"",157500,6875500
"",158500,6875500
"",159500,6875500
"",160500,6875500
"",161500,6875500
"",162500,6875500
"",163500,6875500
"",164500,6875500
"",165500,6875500
"",166500,6875500
"",167500,6875500
"",168500,6875500
"",169500,6875500
"",170500,6875500
"",171500,6875500
"",172500,6875500
"",173500,6875500
"",174500,6875500
"",175500,6875500
"",176500,6875500
"",177500,6875500
"",178500,6875500
"",179500,6875500
"",180500,6875500
"",181500,6875500
"",182500,6875500
"",183500,6875500
"",184500,6875500
"",185500,6875500
"",186500,6875500
"",187500,6875500
"",188500,6875500
"",189500,6875500
"",190500,6875500
"",191500,6875500
"",192500,6875500
"",193500,6875500
"",194500,6875500
"",195500,6875500
"",196500,6875500
"",197500,6875500
"",198500,6875500
"",104500,6874500
"",105500,6874500
"",106500,6874500
"",107500,6874500
"",108500,6874500
"",109500,6874500
"",110500,6874500
"",111500,6874500
"",112500,6874500
"",113500,6874500
"",114500,6874500
"",115500,6874500
"",116500,6874500
"",117500,6874500
"",118500,6874500
"",119500,6874500
"",120500,6874500
"",121500,6874500
"",122500,6874500
"",123500,6874500
"",124500,6874500
"",125500,6874500
"",126500,6874500
"",127500,6874500
"",128500,6874500
"",129500,6874500
"",130500,6874500
"",131500,6874500
"",132500,6874500
"",133500,6874500
"",134500,6874500
"",135500,6874500
"",136500,6874500
"",137500,6874500
"",138500,6874500
"",139500,6874500
"",140500,6874500
"",141500,6874500
"",142500,6874500
"",143500,6874500
"",144500,6874500
"",145500,6874500
"",146500,6874500
"",147500,6874500
"",148500,6874500
"",149500,6874500
"",150500,6874500
"",151500,6874500
"",152500,6874500
"",153500,6874500
"",154500,6874500
"",155500,6874500
"",156500,6874500
"",157500,6874500
"",158500,6874500
"",159500,6874500
"",160500,6874500
"",161500,6874500
"",162500,6874500
"",163500,6874500
"",164500,6874500
"",165500,6874500
"",166500,6874500
"",167500,6874500
"",168500,6874500
"",169500,6874500
"",170500,6874500
"",171500,6874500
"",172500,6874500
"",173500,6874500
"",174500,6874500
"",175500,6874500
"",176500,6874500
"",177500,6874500
"",178500,6874500
"",179500,6874500
"",180500,6874500
"",181500,6874500
"",182500,6874500
"",183500,6874500
"",184500,6874500
"",185500,6874500
"",186500,6874500
"",187500,6874500
"",188500,6874500
"",189500,6874500
"",190500,6874500
"",191500,6874500
"",192500,6874500
"",193500,6874500
"",194500,6874500
"",195500,6874500
"",196500,6874500
"",197500,6874500
"",198500,6874500
"",105500,6873500
"",106500,6873500
"",107500,6873500
"",108500,6873500
"",109500,6873500
"",110500,6873500
"",111500,6873500
"",112500,6873500
"",113500,6873500
"",114500,6873500
"",115500,6873500
"",116500,6873500
"",117500,6873500
"",118500,6873500
"",119500,6873500
"",120500,6873500
"",121500,6873500
"",122500,6873500
"",123500,6873500
"",124500,6873500
"",125500,6873500
"",126500,6873500
"",127500,6873500
"",128500,6873500
"",129500,6873500
"",130500,6873500
"",131500,6873500
"",132500,6873500
"",133500,6873500
"",134500,6873500
"",135500,6873500
"",136500,6873500
"",137500,6873500
"",138500,6873500
"",139500,6873500
"",140500,6873500
"",141500,6873500
"",142500,6873500
"",143500,6873500
"",144500,6873500
"",145500,6873500
"",146500,6873500
"",147500,6873500
"",148500,6873500
"",149500,6873500
"",150500,6873500
"",151500,6873500
"",152500,6873500
"",153500,6873500
"",154500,6873500
"",155500,6873500
"",156500,6873500
"",157500,6873500
"",158500,6873500
"",159500,6873500
"",160500,6873500
"",161500,6873500
"",162500,6873500
"",163500,6873500
"",164500,6873500
"",165500,6873500
"",166500,6873500
"",167500,6873500
"",168500,6873500
"",169500,6873500
"",170500,6873500
"",171500,6873500
"",172500,6873500
"",173500,6873500
"",174500,6873500
"",175500,6873500
"",176500,6873500
"",177500,6873500
"",178500,6873500
"",179500,6873500
"",180500,6873500
"",181500,6873500
"",182500,6873500
"",183500,6873500
"",184500,6873500
"",185500,6873500
"",186500,6873500
"",187500,6873500
"",188500,6873500
"",189500,6873500
"",190500,6873500
"",191500,6873500
"",192500,6873500
"",193500,6873500
"",194500,6873500
"",195500,6873500
"",196500,6873500
"",197500,6873500
"",198500,6873500
"",199500,6873500
"",105500,6872500
"",106500,6872500
"",107500,6872500
"",108500,6872500
"",109500,6872500
"",110500,6872500
"",111500,6872500
"",112500,6872500
"",113500,6872500
"",114500,6872500
"",115500,6872500
"",116500,6872500
"",117500,6872500
"",118500,6872500
"",119500,6872500
"",120500,6872500
"",121500,6872500
"",122500,6872500
"",123500,6872500
"",124500,6872500
"",125500,6872500
"",126500,6872500
"",127500,6872500
"",128500,6872500
"",129500,6872500
"",130500,6872500
"",131500,6872500
"",132500,6872500
"",133500,6872500
"",134500,6872500
"",135500,6872500
"",136500,6872500
"",137500,6872500
"",138500,6872500
"",139500,6872500
"",140500,6872500
"",141500,6872500
"",142500,6872500
"",143500,6872500
"",144500,6872500
"",145500,6872500
"",146500,6872500
"",147500,6872500
"",148500,6872500
"",149500,6872500
"",150500,6872500
"",151500,6872500
"",152500,6872500
"",153500,6872500
"",154500,6872500
"",155500,6872500
"",156500,6872500
"",157500,6872500
"",158500,6872500
"",159500,6872500
"",160500,6872500
"",161500,6872500
"",162500,6872500
"",163500,6872500
"",164500,6872500
"",165500,6872500
"",166500,6872500
"",167500,6872500
"",168500,6872500
"",169500,6872500
"",170500,6872500
"",171500,6872500
"",172500,6872500
"",173500,6872500
"",174500,6872500
"",175500,6872500
"",176500,6872500
"",177500,6872500
"",178500,6872500
"",179500,6872500
"",180500,6872500
"",181500,6872500
"",182500,6872500
"",183500,6872500
"",184500,6872500
"",185500,6872500
"",186500,6872500
"",187500,6872500
"",188500,6872500
"",189500,6872500
"",190500,6872500
"",191500,6872500
"",192500,6872500
"",193500,6872500
"",194500,6872500
"",195500,6872500
"",196500,6872500
"",197500,6872500
"",198500,6872500
"",199500,6872500
"",104500,6871500
"",105500,6871500
"",106500,6871500
"",107500,6871500
"",108500,6871500
"",109500,6871500
"",110500,6871500
"",111500,6871500
"",112500,6871500
"",113500,6871500
"",114500,6871500
"",115500,6871500
"",116500,6871500
"",117500,6871500
"",118500,6871500
"",119500,6871500
"",120500,6871500
"",121500,6871500
"",122500,6871500
"",123500,6871500
"",124500,6871500
"",125500,6871500
"",126500,6871500
"",127500,6871500
"",128500,6871500
"",129500,6871500
"",130500,6871500
"",131500,6871500
"",132500,6871500
"",133500,6871500
"",134500,6871500
"",135500,6871500
"",136500,6871500
"",137500,6871500
"",138500,6871500
"",139500,6871500
"",140500,6871500
"",141500,6871500
"",142500,6871500
"",143500,6871500
"",144500,6871500
"",145500,6871500
"",146500,6871500
"",147500,6871500
"",148500,6871500
"",149500,6871500
"",150500,6871500
"",151500,6871500
"",152500,6871500
"",153500,6871500
"",154500,6871500
"",155500,6871500
"",156500,6871500
"",157500,6871500
"",158500,6871500
"",159500,6871500
"",160500,6871500
"",161500,6871500
"",162500,6871500
"",163500,6871500
"",164500,6871500
"",165500,6871500
"",166500,6871500
"",167500,6871500
"",168500,6871500
"",169500,6871500
"",170500,6871500
"",171500,6871500
"",172500,6871500
"",173500,6871500
"",174500,6871500
"",175500,6871500
"",176500,6871500
"",177500,6871500
"",178500,6871500
"",179500,6871500
"",180500,6871500
"",181500,6871500
"",182500,6871500
"",183500,6871500
"",184500,6871500
"",185500,6871500
"",186500,6871500
"",187500,6871500
"",188500,6871500
"",189500,6871500
"",190500,6871500
"",191500,6871500
"",192500,6871500
"",193500,6871500
"",194500,6871500
"",195500,6871500
"",196500,6871500
"",197500,6871500
"",198500,6871500
"",199500,6871500
"",104500,6870500
"",105500,6870500
"",106500,6870500
"",107500,6870500
"",108500,6870500
"",109500,6870500
"",110500,6870500
"",111500,6870500
"",112500,6870500
"",113500,6870500
"",114500,6870500
"",115500,6870500
"",116500,6870500
"",117500,6870500
"",118500,6870500
"",119500,6870500
"",120500,6870500
"",121500,6870500
"",122500,6870500
"",123500,6870500
"",124500,6870500
"",125500,6870500
"",126500,6870500
"",127500,6870500
"",128500,6870500
"",129500,6870500
"",130500,6870500
"",131500,6870500
"",132500,6870500
"",133500,6870500
"",134500,6870500
"",135500,6870500
"",136500,6870500
"",137500,6870500
"",138500,6870500
"",139500,6870500
"",140500,6870500
"",141500,6870500
"",142500,6870500
"",143500,6870500
"",144500,6870500
"",145500,6870500
"",146500,6870500
"",147500,6870500
"",148500,6870500
"",149500,6870500
"",150500,6870500
"",151500,6870500
"",152500,6870500
"",153500,6870500
"",154500,6870500
"",155500,6870500
"",156500,6870500
"",157500,6870500
"",158500,6870500
"",159500,6870500
"",160500,6870500
"",161500,6870500
"",162500,6870500
"",163500,6870500
"",164500,6870500
"",165500,6870500
"",166500,6870500
"",167500,6870500
"",168500,6870500
"",169500,6870500
"",170500,6870500
"",171500,6870500
"",172500,6870500
"",173500,6870500
"",174500,6870500
"",175500,6870500
"",176500,6870500
"",177500,6870500
"",178500,6870500
"",179500,6870500
"",180500,6870500
"",181500,6870500
"",182500,6870500
"",183500,6870500
"",184500,6870500
"",185500,6870500
"",186500,6870500
"",187500,6870500
"",188500,6870500
"",189500,6870500
"",190500,6870500
"",191500,6870500
"",192500,6870500
"",193500,6870500
"",194500,6870500
"",195500,6870500
"",196500,6870500
"",197500,6870500
"",198500,6870500
"",199500,6870500
"",105500,6869500
"",106500,6869500
"",107500,6869500
"",108500,6869500
"",109500,6869500
"",110500,6869500
"",111500,6869500
"",112500,6869500
"",113500,6869500
"",114500,6869500
"",115500,6869500
"",116500,6869500
"",117500,6869500
"",118500,6869500
"",119500,6869500
"",120500,6869500
"",121500,6869500
"",122500,6869500
"",123500,6869500
"",124500,6869500
"",125500,6869500
"",126500,6869500
"",127500,6869500
"",128500,6869500
"",129500,6869500
"",130500,6869500
"",131500,6869500
"",132500,6869500
"",133500,6869500
"",134500,6869500
"",135500,6869500
"",136500,6869500
"",137500,6869500
"",138500,6869500
"",139500,6869500
"",140500,6869500
"",141500,6869500
"",142500,6869500
"",143500,6869500
"",144500,6869500
"",145500,6869500
"",146500,6869500
"",147500,6869500
"",148500,6869500
"",149500,6869500
"",150500,6869500
"",151500,6869500
"",152500,6869500
"",153500,6869500
"",154500,6869500
"",155500,6869500
"",156500,6869500
"",157500,6869500
"",158500,6869500
"",159500,6869500
"",160500,6869500
"",161500,6869500
"",162500,6869500
"",163500,6869500
"",164500,6869500
"",165500,6869500
"",166500,6869500
"",167500,6869500
"",168500,6869500
"",169500,6869500
"",170500,6869500
"",171500,6869500
"",172500,6869500
"",173500,6869500
"",174500,6869500
"",175500,6869500
"",176500,6869500
"",177500,6869500
"",178500,6869500
"",179500,6869500
"",180500,6869500
"",181500,6869500
"",182500,6869500
"",183500,6869500
"",184500,6869500
"",185500,6869500
"",191500,6869500
"",192500,6869500
"",193500,6869500
"",194500,6869500
"",195500,6869500
"",196500,6869500
"",197500,6869500
"",198500,6869500
"",199500,6869500
"",105500,6868500
"",106500,6868500
"",107500,6868500
"",108500,6868500
"",109500,6868500
"",110500,6868500
"",111500,6868500
"",112500,6868500
"",113500,6868500
"",114500,6868500
"",115500,6868500
"",116500,6868500
"",117500,6868500
"",119500,6868500
"",120500,6868500
"",121500,6868500
"",122500,6868500
"",123500,6868500
"",124500,6868500
"",125500,6868500
"",126500,6868500
"",127500,6868500
"",128500,6868500
"",129500,6868500
"",130500,6868500
"",131500,6868500
"",132500,6868500
"",133500,6868500
"",134500,6868500
"",135500,6868500
"",136500,6868500
"",137500,6868500
"",138500,6868500
"",139500,6868500
"",140500,6868500
"",141500,6868500
"",142500,6868500
"",143500,6868500
"",144500,6868500
"",145500,6868500
"",146500,6868500
"",147500,6868500
"",148500,6868500
"",149500,6868500
"",150500,6868500
"",151500,6868500
"",152500,6868500
"",153500,6868500
"",154500,6868500
"",155500,6868500
"",156500,6868500
"",157500,6868500
"",158500,6868500
"",159500,6868500
"",160500,6868500
"",161500,6868500
"",162500,6868500
"",163500,6868500
"",164500,6868500
"",165500,6868500
"",166500,6868500
"",167500,6868500
"",168500,6868500
"",169500,6868500
"",170500,6868500
"",171500,6868500
"",172500,6868500
"",173500,6868500
"",174500,6868500
"",175500,6868500
"",176500,6868500
"",177500,6868500
"",178500,6868500
"",179500,6868500
"",180500,6868500
"",181500,6868500
"",182500,6868500
"",183500,6868500
"",184500,6868500
"",185500,6868500
"",193500,6868500
"",194500,6868500
"",195500,6868500
"",196500,6868500
"",197500,6868500
"",198500,6868500
"",199500,6868500
"",200500,6868500
"",104500,6867500
"",105500,6867500
"",106500,6867500
"",107500,6867500
"",109500,6867500
"",110500,6867500
"",111500,6867500
"",112500,6867500
"",113500,6867500
"",114500,6867500
"",115500,6867500
"",116500,6867500
"",117500,6867500
"",120500,6867500
"",121500,6867500
"",122500,6867500
"",123500,6867500
"",124500,6867500
"",125500,6867500
"",126500,6867500
"",127500,6867500
"",128500,6867500
"",129500,6867500
"",130500,6867500
"",131500,6867500
"",132500,6867500
"",133500,6867500
"",134500,6867500
"",135500,6867500
"",136500,6867500
"",137500,6867500
"",138500,6867500
"",139500,6867500
"",140500,6867500
"",141500,6867500
"",142500,6867500
"",143500,6867500
"",144500,6867500
"",145500,6867500
"",146500,6867500
"",147500,6867500
"",148500,6867500
"",149500,6867500
"",150500,6867500
"",151500,6867500
"",152500,6867500
"",153500,6867500
"",154500,6867500
"",155500,6867500
"",156500,6867500
"",157500,6867500
"",158500,6867500
"",159500,6867500
"",160500,6867500
"",161500,6867500
"",162500,6867500
"",163500,6867500
"",164500,6867500
"",165500,6867500
"",166500,6867500
"",167500,6867500
"",168500,6867500
"",169500,6867500
"",170500,6867500
"",171500,6867500
"",172500,6867500
"",173500,6867500
"",174500,6867500
"",175500,6867500
"",176500,6867500
"",177500,6867500
"",178500,6867500
"",179500,6867500
"",180500,6867500
"",181500,6867500
"",182500,6867500
"",183500,6867500
"",184500,6867500
"",185500,6867500
"",195500,6867500
"",196500,6867500
"",197500,6867500
"",198500,6867500
"",199500,6867500
"",200500,6867500
"",104500,6866500
"",105500,6866500
"",112500,6866500
"",113500,6866500
"",114500,6866500
"",115500,6866500
"",116500,6866500
"",117500,6866500
"",125500,6866500
"",126500,6866500
"",127500,6866500
"",128500,6866500
"",129500,6866500
"",130500,6866500
"",131500,6866500
"",132500,6866500
"",133500,6866500
"",134500,6866500
"",135500,6866500
"",136500,6866500
"",137500,6866500
"",138500,6866500
"",139500,6866500
"",140500,6866500
"",141500,6866500
"",142500,6866500
"",143500,6866500
"",144500,6866500
"",145500,6866500
"",146500,6866500
"",147500,6866500
"",148500,6866500
"",149500,6866500
"",150500,6866500
"",151500,6866500
"",152500,6866500
"",153500,6866500
"",154500,6866500
"",155500,6866500
"",156500,6866500
"",157500,6866500
"",158500,6866500
"",159500,6866500
"",160500,6866500
"",161500,6866500
"",162500,6866500
"",163500,6866500
"",164500,6866500
"",165500,6866500
"",166500,6866500
"",167500,6866500
"",168500,6866500
"",169500,6866500
"",170500,6866500
"",171500,6866500
"",172500,6866500
"",173500,6866500
"",174500,6866500
"",175500,6866500
"",176500,6866500
"",177500,6866500
"",178500,6866500
"",179500,6866500
"",180500,6866500
"",181500,6866500
"",182500,6866500
"",183500,6866500
"",184500,6866500
"",185500,6866500
"",195500,6866500
"",196500,6866500
"",197500,6866500
"",198500,6866500
"",199500,6866500
"",200500,6866500
"",201500,6866500
"",202500,6866500
"",112500,6865500
"",114500,6865500
"",125500,6865500
"",126500,6865500
"",127500,6865500
"",128500,6865500
"",129500,6865500
"",130500,6865500
"",131500,6865500
"",132500,6865500
"",133500,6865500
"",134500,6865500
"",135500,6865500
"",136500,6865500
"",137500,6865500
"",138500,6865500
"",139500,6865500
"",140500,6865500
"",141500,6865500
"",142500,6865500
"",143500,6865500
"",144500,6865500
"",145500,6865500
"",146500,6865500
"",147500,6865500
